"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.999	0.023	0.953	1.045	1922	198671190
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Hispanic (All Races)"	2.218	0.025	2.169	2.268	8527	579072723
"Male and female"	"10yrs_2012_2021"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	677	0
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"AllRaceEth"	56.558	0.039	56.483	56.634	2208610	3231959499
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Non-Hispanic White"	60.941	0.046	60.850	61.032	1790940	2003782010
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Non-Hispanic Black"	58.758	0.126	58.511	59.007	232360	423617318
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	56.144	0.499	55.170	57.132	13831	26816258
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	33.955	0.138	33.685	34.227	63132	198671190
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Hispanic (All Races)"	29.324	0.095	29.137	29.511	102069	579072723
"Male and female"	"10yrs_2012_2021"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	6278	0
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"AllRaceEth"	22.438	0.025	22.389	22.488	832332	3231959499
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Non-Hispanic White"	29.377	0.035	29.309	29.446	772686	2003782010
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.969	0.016	0.937	1.002	3709	423617318
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.955	0.198	8.572	9.350	2214	26816258
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.306	0.026	1.254	1.358	2549	198671190
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.735	0.036	4.665	4.806	19475	579072723
"Male and female"	"10yrs_2012_2021"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	31699	0
"Male and female"	"10yrs_2012_2021"	"Breast"	"AllRaceEth"	68.167	0.044	68.081	68.253	2540550	3231959499
"Male and female"	"10yrs_2012_2021"	"Breast"	"Non-Hispanic White"	70.344	0.054	70.239	70.449	1879982	2003782010
"Male and female"	"10yrs_2012_2021"	"Breast"	"Non-Hispanic Black"	72.810	0.138	72.539	73.082	293589	423617318
"Male and female"	"10yrs_2012_2021"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	57.237	0.490	56.279	58.206	14635	26816258
"Male and female"	"10yrs_2012_2021"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	55.317	0.168	54.989	55.647	111780	198671190
"Male and female"	"10yrs_2012_2021"	"Breast"	"Hispanic (All Races)"	52.521	0.115	52.295	52.747	224425	579072723
"Male and female"	"10yrs_2012_2021"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	16139	0
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"AllRaceEth"	3.875	0.011	3.853	3.897	128423	3231959499
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Non-Hispanic White"	3.582	0.014	3.555	3.609	76508	2003782010
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Non-Hispanic Black"	4.786	0.035	4.716	4.856	19123	423617318
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	5.152	0.148	4.866	5.450	1271	26816258
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.274	0.041	3.195	3.354	6663	198671190
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Hispanic (All Races)"	4.897	0.033	4.832	4.962	23630	579072723
"Male and female"	"10yrs_2012_2021"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1228	0
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.396	0.020	14.357	14.434	564681	3231959499
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.359	0.023	14.314	14.405	408283	2003782010
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	15.955	0.064	15.830	16.080	67259	423617318
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	13.407	0.233	12.955	13.871	3556	26816258
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	11.337	0.075	11.190	11.485	23507	198671190
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	13.238	0.057	13.126	13.351	57942	579072723
"Male and female"	"10yrs_2012_2021"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	4134	0
"Male and female"	"10yrs_2012_2021"	"Ovary"	"AllRaceEth"	5.652	0.013	5.627	5.677	210237	3231959499
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Non-Hispanic White"	5.769	0.015	5.739	5.799	154326	2003782010
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Non-Hispanic Black"	5.043	0.037	4.972	5.116	20200	423617318
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.833	0.158	5.528	6.150	1474	26816258
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.034	0.051	4.935	5.135	10145	198671190
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Hispanic (All Races)"	5.323	0.037	5.251	5.396	22938	579072723
"Male and female"	"10yrs_2012_2021"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1154	0
"Male and female"	"10yrs_2012_2021"	"Prostate"	"AllRaceEth"	51.219	0.036	51.149	51.289	2105047	3231959499
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Non-Hispanic White"	49.204	0.041	49.124	49.284	1507806	2003782010
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Non-Hispanic Black"	77.299	0.138	77.030	77.570	335829	423617318
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	35.997	0.385	35.247	36.760	9543	26816258
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	25.658	0.117	25.429	25.889	50240	198671190
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Hispanic (All Races)"	40.237	0.107	40.028	40.446	153896	579072723
"Male and female"	"10yrs_2012_2021"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	47733	0
"Male and female"	"10yrs_2012_2021"	"Testis"	"AllRaceEth"	2.873	0.010	2.854	2.892	89140	3231959499
"Male and female"	"10yrs_2012_2021"	"Testis"	"Non-Hispanic White"	3.514	0.014	3.486	3.542	64269	2003782010
"Male and female"	"10yrs_2012_2021"	"Testis"	"Non-Hispanic Black"	0.745	0.014	0.718	0.772	3066	423617318
"Male and female"	"10yrs_2012_2021"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.166	0.111	2.952	3.393	839	26816258
"Male and female"	"10yrs_2012_2021"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.033	0.022	0.991	1.078	2220	198671190
"Male and female"	"10yrs_2012_2021"	"Testis"	"Hispanic (All Races)"	2.756	0.021	2.714	2.798	17254	579072723
"Male and female"	"10yrs_2012_2021"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1492	0
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"AllRaceEth"	19.719	0.023	19.674	19.764	757000	3231959499
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Non-Hispanic White"	22.334	0.028	22.279	22.389	649913	2003782010
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Non-Hispanic Black"	11.745	0.058	11.632	11.859	43969	423617318
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.326	0.240	11.861	12.805	2891	26816258
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.364	0.069	8.228	8.501	15101	198671190
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Hispanic (All Races)"	10.996	0.059	10.880	11.112	37638	579072723
"Male and female"	"10yrs_2012_2021"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	7488	0
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"AllRaceEth"	17.121	0.022	17.079	17.164	649955	3231959499
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.314	0.026	17.263	17.365	474281	2003782010
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	18.884	0.070	18.747	19.021	77594	423617318
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	24.438	0.318	23.818	25.069	6340	26816258
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	8.072	0.065	7.945	8.201	15857	198671190
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	17.357	0.067	17.225	17.490	72337	579072723
"Male and female"	"10yrs_2012_2021"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	3546	0
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"AllRaceEth"	6.465	0.014	6.438	6.492	230276	3231959499
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.340	0.018	7.304	7.376	178421	2003782010
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.127	0.032	4.064	4.191	17003	423617318
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.995	0.144	4.717	5.285	1287	26816258
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.810	0.045	3.722	3.899	7421	198671190
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.205	0.035	5.136	5.275	24632	579072723
"Male and female"	"10yrs_2012_2021"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	1512	0
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"AllRaceEth"	13.766	0.021	13.725	13.806	469000	3231959499
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Non-Hispanic White"	14.701	0.027	14.648	14.754	327237	2003782010
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Non-Hispanic Black"	8.574	0.047	8.483	8.666	35202	423617318
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	12.482	0.226	12.043	12.934	3202	26816258
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	14.901	0.086	14.733	15.069	30922	198671190
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Hispanic (All Races)"	13.419	0.054	13.314	13.525	66836	579072723
"Male and female"	"10yrs_2012_2021"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	5601	0
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"AllRaceEth"	2.590	0.009	2.573	2.608	85989	3231959499
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.818	0.012	2.794	2.842	58612	2003782010
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.657	0.026	2.607	2.708	11225	423617318
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.694	0.082	1.538	1.862	453	26816258
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.306	0.026	1.256	1.357	2664	198671190
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.341	0.023	2.297	2.386	12144	579072723
"Male and female"	"10yrs_2012_2021"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	891	0
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.056	0.023	19.011	19.101	714340	3231959499
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	19.991	0.028	19.937	20.046	550983	2003782010
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.306	0.062	14.186	14.427	57206	423617318
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.622	0.254	14.128	15.128	3598	26816258
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.187	0.085	13.022	13.354	25243	198671190
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.674	0.070	17.537	17.812	70473	579072723
"Male and female"	"10yrs_2012_2021"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	6837	0
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"AllRaceEth"	7.110	0.014	7.083	7.137	273532	3231959499
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Non-Hispanic White"	6.256	0.015	6.227	6.286	180210	2003782010
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Non-Hispanic Black"	14.466	0.063	14.343	14.590	56416	423617318
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.831	0.174	6.495	7.180	1684	26816258
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.986	0.047	3.895	4.079	7573	198671190
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Hispanic (All Races)"	6.862	0.045	6.775	6.951	25722	579072723
"Male and female"	"10yrs_2012_2021"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1927	0
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"AllRaceEth"	14.503	0.020	14.463	14.542	532672	3231959499
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Non-Hispanic White"	15.388	0.025	15.339	15.437	411660	2003782010
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Non-Hispanic Black"	11.199	0.055	11.091	11.307	44023	423617318
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.998	0.228	11.556	12.453	2983	26816258
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.123	0.067	7.993	8.255	15419	198671190
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Hispanic (All Races)"	11.685	0.055	11.578	11.793	52318	579072723
"Male and female"	"10yrs_2012_2021"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	6269	0
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"AllRaceEth"	0.837	0.005	0.828	0.846	31320	3231959499
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Non-Hispanic White"	0.931	0.006	0.919	0.942	26498	2003782010
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Non-Hispanic Black"	0.419	0.011	0.397	0.441	1540	423617318
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.654	0.056	0.549	0.772	149	26816258
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.329	0.014	0.302	0.357	596	198671190
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Hispanic (All Races)"	0.680	0.014	0.652	0.709	2431	579072723
"Male and female"	"10yrs_2012_2021"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	106	0
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"AllRaceEth"	0.338	0.003	0.332	0.345	11188	3231959499
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.197	0.003	0.191	0.203	4561	2003782010
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.800	0.014	0.773	0.828	3299	423617318
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.291	0.036	0.225	0.369	71	26816258
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.154	0.009	0.137	0.173	305	198671190
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.558	0.012	0.536	0.582	2569	579072723
"Male and female"	"10yrs_2012_2021"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	383	0
"Male"	"1yr_2021"	"All Sites"	"AllRaceEth"	470.025	0.509	469.028	471.023	900218	161337187
"Male"	"1yr_2021"	"All Sites"	"Non-Hispanic White"	483.155	0.613	481.954	484.358	669822	97090754
"Male"	"1yr_2021"	"All Sites"	"Non-Hispanic Black"	512.874	1.720	509.510	516.256	100294	20918809
"Male"	"1yr_2021"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	411.392	5.761	400.178	422.841	5529	1343906
"Male"	"1yr_2021"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	288.117	1.706	284.783	291.481	29681	10483610
"Male"	"1yr_2021"	"All Sites"	"Hispanic (All Races)"	355.915	1.382	353.211	358.633	76953	31500108
"Male"	"1yr_2021"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	17939	0
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.917	0.098	17.724	18.110	35140	161337187
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.091	0.125	19.847	20.338	28144	97090754
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	12.866	0.263	12.355	13.392	2641	20918809
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	18.304	1.190	16.046	20.794	254	1343906
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	12.360	0.346	11.691	13.057	1319	10483610
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.157	0.227	9.717	10.612	2293	31500108
"Male"	"1yr_2021"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	489	0
"Male"	"1yr_2021"	"Esophagus"	"AllRaceEth"	7.535	0.064	7.411	7.661	14709	161337187
"Male"	"1yr_2021"	"Esophagus"	"Non-Hispanic White"	8.528	0.080	8.372	8.686	12173	97090754
"Male"	"1yr_2021"	"Esophagus"	"Non-Hispanic Black"	4.844	0.166	4.523	5.180	953	20918809
"Male"	"1yr_2021"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.983	0.789	6.511	9.690	110	1343906
"Male"	"1yr_2021"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.656	0.190	3.293	4.048	386	10483610
"Male"	"1yr_2021"	"Esophagus"	"Hispanic (All Races)"	4.623	0.157	4.320	4.940	991	31500108
"Male"	"1yr_2021"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	96	0
"Male"	"1yr_2021"	"Stomach"	"AllRaceEth"	8.468	0.069	8.333	8.604	15925	161337187
"Male"	"1yr_2021"	"Stomach"	"Non-Hispanic White"	7.036	0.074	6.892	7.183	9697	97090754
"Male"	"1yr_2021"	"Stomach"	"Non-Hispanic Black"	13.260	0.288	12.701	13.837	2410	20918809
"Male"	"1yr_2021"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	10.202	0.930	8.461	12.190	130	1343906
"Male"	"1yr_2021"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	12.118	0.355	11.432	12.833	1215	10483610
"Male"	"1yr_2021"	"Stomach"	"Hispanic (All Races)"	11.094	0.248	10.614	11.588	2326	31500108
"Male"	"1yr_2021"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	147	0
"Male"	"1yr_2021"	"Colon and Rectum"	"AllRaceEth"	40.705	0.153	40.406	41.006	75038	161337187
"Male"	"1yr_2021"	"Colon and Rectum"	"Non-Hispanic White"	40.509	0.184	40.149	40.872	52648	97090754
"Male"	"1yr_2021"	"Colon and Rectum"	"Non-Hispanic Black"	47.219	0.529	46.188	48.268	8942	20918809
"Male"	"1yr_2021"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	47.826	1.973	44.037	51.853	631	1343906
"Male"	"1yr_2021"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	33.034	0.572	31.923	34.174	3464	10483610
"Male"	"1yr_2021"	"Colon and Rectum"	"Hispanic (All Races)"	37.833	0.442	36.972	38.708	8461	31500108
"Male"	"1yr_2021"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	892	0
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.281	0.080	12.125	12.439	24788	161337187
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.520	0.087	10.350	10.692	15562	97090754
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	14.665	0.280	14.120	15.225	3046	20918809
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	18.044	1.176	15.812	20.507	255	1343906
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	15.410	0.392	14.652	16.198	1612	10483610
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	18.928	0.315	18.315	19.554	4137	31500108
"Male"	"1yr_2021"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	176	0
"Male"	"1yr_2021"	"Pancreas"	"AllRaceEth"	15.246	0.092	15.067	15.428	29028	161337187
"Male"	"1yr_2021"	"Pancreas"	"Non-Hispanic White"	15.462	0.108	15.250	15.675	21708	97090754
"Male"	"1yr_2021"	"Pancreas"	"Non-Hispanic Black"	17.442	0.326	16.809	18.092	3250	20918809
"Male"	"1yr_2021"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	13.439	1.054	11.453	15.667	177	1343906
"Male"	"1yr_2021"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.500	0.330	9.864	11.167	1056	10483610
"Male"	"1yr_2021"	"Pancreas"	"Hispanic (All Races)"	12.899	0.268	12.378	13.434	2664	31500108
"Male"	"1yr_2021"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	173	0
"Male"	"1yr_2021"	"Larynx"	"AllRaceEth"	4.595	0.049	4.499	4.692	9176	161337187
"Male"	"1yr_2021"	"Larynx"	"Non-Hispanic White"	4.663	0.059	4.549	4.780	6755	97090754
"Male"	"1yr_2021"	"Larynx"	"Non-Hispanic Black"	6.504	0.193	6.131	6.895	1279	20918809
"Male"	"1yr_2021"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	4.348	0.581	3.284	5.651	61	1343906
"Male"	"1yr_2021"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.854	0.137	1.596	2.142	192	10483610
"Male"	"1yr_2021"	"Larynx"	"Hispanic (All Races)"	3.896	0.148	3.611	4.196	799	31500108
"Male"	"1yr_2021"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	90	0
"Male"	"1yr_2021"	"Lung and Bronchus"	"AllRaceEth"	54.058	0.171	53.723	54.395	104792	161337187
"Male"	"1yr_2021"	"Lung and Bronchus"	"Non-Hispanic White"	57.036	0.204	56.638	57.437	82498	97090754
"Male"	"1yr_2021"	"Lung and Bronchus"	"Non-Hispanic Black"	63.258	0.624	62.040	64.493	11713	20918809
"Male"	"1yr_2021"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	51.542	2.052	47.598	55.723	691	1343906
"Male"	"1yr_2021"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	37.579	0.627	36.360	38.828	3751	10483610
"Male"	"1yr_2021"	"Lung and Bronchus"	"Hispanic (All Races)"	30.024	0.430	29.187	30.876	5532	31500108
"Male"	"1yr_2021"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	607	0
"Male"	"1yr_2021"	"Melanoma of the Skin"	"AllRaceEth"	28.578	0.128	28.328	28.830	52757	161337187
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Non-Hispanic White"	36.354	0.172	36.017	36.693	48256	97090754
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.989	0.079	0.840	1.156	174	20918809
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	11.839	1.023	9.918	14.014	144	1343906
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.377	0.119	1.153	1.631	138	10483610
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.985	0.167	4.663	5.322	1033	31500108
"Male"	"1yr_2021"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	3012	0
"Male"	"1yr_2021"	"Breast"	"AllRaceEth"	1.264	0.027	1.212	1.317	2349	161337187
"Male"	"1yr_2021"	"Breast"	"Non-Hispanic White"	1.244	0.031	1.183	1.307	1682	97090754
"Male"	"1yr_2021"	"Breast"	"Non-Hispanic Black"	2.090	0.113	1.875	2.322	386	20918809
"Male"	"1yr_2021"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1343906
"Male"	"1yr_2021"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.780	0.089	0.616	0.974	80	10483610
"Male"	"1yr_2021"	"Breast"	"Hispanic (All Races)"	0.712	0.062	0.595	0.844	151	31500108
"Male"	"1yr_2021"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	35	0
"Male"	"1yr_2021"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	161337187
"Male"	"1yr_2021"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	97090754
"Male"	"1yr_2021"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	20918809
"Male"	"1yr_2021"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1343906
"Male"	"1yr_2021"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10483610
"Male"	"1yr_2021"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	31500108
