"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.994	0.023	0.950	1.040	2001	203882873
"Male and female"	"10yrs_2013_2022"	"Larynx"	"Hispanic (All Races)"	2.161	0.024	2.114	2.209	8706	593595863
"Male and female"	"10yrs_2013_2022"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	664	0
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"AllRaceEth"	55.852	0.038	55.778	55.927	2234451	3264451886
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic White"	60.311	0.046	60.221	60.400	1806505	2011190812
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Black"	57.771	0.124	57.529	58.014	235207	428751785
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	56.002	0.488	55.050	56.965	14396	27030553
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	33.924	0.135	33.660	34.189	65979	203882873
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Hispanic (All Races)"	29.075	0.093	28.893	29.258	105981	593595863
"Male and female"	"10yrs_2013_2022"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	6383	0
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"AllRaceEth"	22.964	0.025	22.915	23.013	867934	3264451886
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic White"	30.147	0.035	30.078	30.216	803872	2011190812
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.982	0.016	0.950	1.015	3845	428751785
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	9.191	0.197	8.809	9.585	2345	27030553
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.305	0.026	1.255	1.357	2647	203882873
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.844	0.035	4.775	4.914	20709	593595863
"Male and female"	"10yrs_2013_2022"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	34516	0
"Male and female"	"10yrs_2013_2022"	"Breast"	"AllRaceEth"	68.808	0.044	68.722	68.893	2611014	3264451886
"Male and female"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic White"	70.985	0.054	70.880	71.091	1919203	2011190812
"Male and female"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Black"	73.525	0.138	73.255	73.795	303062	428751785
"Male and female"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	58.418	0.488	57.464	59.383	15354	27030553
"Male and female"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	56.845	0.167	56.518	57.173	119155	203882873
"Male and female"	"10yrs_2013_2022"	"Breast"	"Hispanic (All Races)"	53.272	0.114	53.049	53.495	237841	593595863
"Male and female"	"10yrs_2013_2022"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	16399	0
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"AllRaceEth"	3.877	0.011	3.855	3.899	130130	3264451886
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic White"	3.587	0.014	3.561	3.614	77073	2011190812
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Black"	4.695	0.035	4.627	4.764	19143	428751785
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	5.184	0.148	4.898	5.481	1292	27030553
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.251	0.040	3.173	3.330	6844	203882873
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Hispanic (All Races)"	4.898	0.032	4.835	4.962	24519	593595863
"Male and female"	"10yrs_2013_2022"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1259	0
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.514	0.020	14.476	14.552	580773	3264451886
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.418	0.023	14.373	14.464	415543	2011190812
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	16.224	0.063	16.100	16.348	70471	428751785
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	13.826	0.234	13.372	14.291	3749	27030553
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	11.583	0.074	11.438	11.730	24946	203882873
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	13.492	0.056	13.382	13.603	61825	593595863
"Male and female"	"10yrs_2013_2022"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	4239	0
"Male and female"	"10yrs_2013_2022"	"Ovary"	"AllRaceEth"	5.596	0.012	5.571	5.620	211416	3264451886
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic White"	5.685	0.015	5.655	5.715	153455	2011190812
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Black"	5.034	0.036	4.963	5.105	20631	428751785
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.736	0.154	5.438	6.046	1490	27030553
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.080	0.050	4.983	5.179	10619	203882873
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Hispanic (All Races)"	5.334	0.036	5.263	5.405	24027	593595863
"Male and female"	"10yrs_2013_2022"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1194	0
"Male and female"	"10yrs_2013_2022"	"Prostate"	"AllRaceEth"	52.306	0.036	52.235	52.376	2206106	3264451886
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic White"	50.370	0.041	50.290	50.450	1575983	2011190812
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Black"	78.932	0.137	78.663	79.201	353865	428751785
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	36.813	0.381	36.070	37.568	10141	27030553
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	26.552	0.116	26.325	26.781	54404	203882873
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Hispanic (All Races)"	40.571	0.105	40.367	40.777	163351	593595863
"Male and female"	"10yrs_2013_2022"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	48362	0
"Male and female"	"10yrs_2013_2022"	"Testis"	"AllRaceEth"	2.904	0.010	2.884	2.923	90759	3264451886
"Male and female"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic White"	3.525	0.014	3.498	3.553	64572	2011190812
"Male and female"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Black"	0.749	0.014	0.723	0.776	3128	428751785
"Male and female"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.260	0.113	3.042	3.488	868	27030553
"Male and female"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.069	0.022	1.026	1.114	2345	203882873
"Male and female"	"10yrs_2013_2022"	"Testis"	"Hispanic (All Races)"	2.860	0.021	2.818	2.902	18227	593595863
"Male and female"	"10yrs_2013_2022"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1619	0
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"AllRaceEth"	19.674	0.023	19.629	19.718	770041	3264451886
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic White"	22.313	0.028	22.258	22.368	658605	2011190812
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Black"	11.854	0.058	11.741	11.967	45514	428751785
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.451	0.236	11.993	12.921	3040	27030553
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.465	0.068	8.331	8.600	15942	203882873
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Hispanic (All Races)"	10.994	0.058	10.881	11.108	39246	593595863
"Male and female"	"10yrs_2013_2022"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	7694	0
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"AllRaceEth"	17.380	0.022	17.337	17.422	673045	3264451886
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.568	0.026	17.517	17.620	488011	2011190812
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	19.165	0.070	19.028	19.302	80722	428751785
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	24.973	0.317	24.355	25.603	6648	27030553
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	8.199	0.064	8.073	8.326	16804	203882873
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	17.662	0.067	17.532	17.793	77006	593595863
"Male and female"	"10yrs_2013_2022"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	3854	0
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"AllRaceEth"	6.449	0.014	6.422	6.476	233521	3264451886
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.320	0.018	7.285	7.356	179951	2011190812
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.100	0.032	4.038	4.163	17247	428751785
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	5.109	0.143	4.831	5.398	1346	27030553
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.883	0.045	3.796	3.971	7812	203882873
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.231	0.035	5.163	5.300	25628	593595863
"Male and female"	"10yrs_2013_2022"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	1537	0
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"AllRaceEth"	13.636	0.020	13.596	13.676	471239	3264451886
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic White"	14.513	0.027	14.460	14.565	325519	2011190812
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Black"	8.443	0.046	8.353	8.534	35375	428751785
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	12.576	0.226	12.137	13.026	3268	27030553
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	14.915	0.084	14.750	15.081	31924	203882873
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Hispanic (All Races)"	13.447	0.053	13.344	13.551	69457	593595863
"Male and female"	"10yrs_2013_2022"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	5696	0
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"AllRaceEth"	2.590	0.009	2.572	2.607	86891	3264451886
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.806	0.012	2.782	2.830	58627	2011190812
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.655	0.025	2.605	2.705	11373	428751785
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.725	0.082	1.569	1.893	468	27030553
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.354	0.026	1.304	1.406	2826	203882873
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.361	0.022	2.318	2.405	12662	593595863
"Male and female"	"10yrs_2013_2022"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	935	0
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.080	0.023	19.035	19.124	728738	3264451886
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	20.001	0.028	19.947	20.056	558782	2011190812
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.328	0.061	14.209	14.449	58560	428751785
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.732	0.250	14.246	15.230	3759	27030553
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.370	0.084	13.207	13.535	26616	203882873
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.817	0.069	17.682	17.952	74195	593595863
"Male and female"	"10yrs_2013_2022"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	6826	0
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"AllRaceEth"	7.221	0.014	7.194	7.249	283659	3264451886
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic White"	6.348	0.015	6.319	6.378	185605	2011190812
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Black"	14.709	0.063	14.586	14.833	58936	428751785
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.999	0.172	6.665	7.345	1785	27030553
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	4.068	0.046	3.977	4.159	8064	203882873
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Hispanic (All Races)"	6.949	0.044	6.863	7.036	27300	593595863
"Male and female"	"10yrs_2013_2022"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1969	0
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"AllRaceEth"	14.666	0.020	14.627	14.706	548028	3264451886
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic White"	15.584	0.025	15.535	15.634	422324	2011190812
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Black"	11.298	0.055	11.191	11.406	45371	428751785
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	12.008	0.224	11.573	12.455	3075	27030553
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.230	0.066	8.101	8.360	16187	203882873
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Hispanic (All Races)"	11.866	0.054	11.760	11.973	54930	593595863
"Male and female"	"10yrs_2013_2022"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	6141	0
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"AllRaceEth"	0.816	0.005	0.807	0.825	31030	3264451886
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic White"	0.905	0.006	0.894	0.916	26039	2011190812
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Black"	0.417	0.011	0.396	0.439	1560	428751785
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.667	0.055	0.563	0.784	159	27030553
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.335	0.014	0.309	0.362	636	203882873
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Hispanic (All Races)"	0.675	0.014	0.648	0.703	2526	593595863
"Male and female"	"10yrs_2013_2022"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	110	0
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"AllRaceEth"	0.333	0.003	0.327	0.340	11191	3264451886
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.192	0.003	0.186	0.198	4487	2011190812
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.788	0.014	0.761	0.816	3304	428751785
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.307	0.036	0.241	0.386	77	27030553
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.151	0.009	0.135	0.170	306	203882873
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.557	0.011	0.535	0.580	2661	593595863
"Male and female"	"10yrs_2013_2022"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	356	0
"Male"	"1yr_2022"	"All Sites"	"AllRaceEth"	474.605	0.502	473.622	475.590	943537	164963406
"Male"	"1yr_2022"	"All Sites"	"Non-Hispanic White"	489.246	0.607	488.057	490.437	702238	99095560
"Male"	"1yr_2022"	"All Sites"	"Non-Hispanic Black"	511.098	1.683	507.804	514.408	103499	21343114
"Male"	"1yr_2022"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	403.186	5.565	392.352	414.245	5609	1355537
"Male"	"1yr_2022"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	292.438	1.678	289.158	295.746	31471	10769878
"Male"	"1yr_2022"	"All Sites"	"Hispanic (All Races)"	359.271	1.352	356.627	361.929	81870	32399317
"Male"	"1yr_2022"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	18850	0
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.962	0.097	17.773	18.153	36408	164963406
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.376	0.124	20.133	20.621	29388	99095560
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	12.701	0.260	12.196	13.222	2626	21343114
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	16.135	1.096	14.058	18.437	230	1355537
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.367	0.323	10.743	12.020	1273	10769878
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.260	0.222	9.829	10.704	2440	32399317
"Male"	"1yr_2022"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	451	0
"Male"	"1yr_2022"	"Esophagus"	"AllRaceEth"	7.668	0.063	7.545	7.793	15557	164963406
"Male"	"1yr_2022"	"Esophagus"	"Non-Hispanic White"	8.716	0.079	8.561	8.873	12888	99095560
"Male"	"1yr_2022"	"Esophagus"	"Non-Hispanic Black"	5.368	0.175	5.029	5.722	1066	21343114
"Male"	"1yr_2022"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	6.509	0.702	5.207	8.042	92	1355537
"Male"	"1yr_2022"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.794	0.189	3.433	4.183	419	10769878
"Male"	"1yr_2022"	"Esophagus"	"Hispanic (All Races)"	4.553	0.155	4.254	4.865	994	32399317
"Male"	"1yr_2022"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	98	0
"Male"	"1yr_2022"	"Stomach"	"AllRaceEth"	8.341	0.067	8.210	8.474	16227	164963406
"Male"	"1yr_2022"	"Stomach"	"Non-Hispanic White"	7.036	0.073	6.893	7.180	10012	99095560
"Male"	"1yr_2022"	"Stomach"	"Non-Hispanic Black"	12.225	0.271	11.699	12.767	2315	21343114
"Male"	"1yr_2022"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	9.157	0.858	7.553	10.998	123	1355537
"Male"	"1yr_2022"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	10.959	0.327	10.327	11.619	1166	10769878
"Male"	"1yr_2022"	"Stomach"	"Hispanic (All Races)"	11.001	0.238	10.540	11.476	2471	32399317
"Male"	"1yr_2022"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	140	0
"Male"	"1yr_2022"	"Colon and Rectum"	"AllRaceEth"	41.430	0.152	41.132	41.729	78675	164963406
"Male"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic White"	41.543	0.185	41.181	41.908	55207	99095560
"Male"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Black"	46.414	0.517	45.407	47.437	9034	21343114
"Male"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.914	1.935	43.198	50.863	628	1355537
"Male"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	34.543	0.571	33.433	35.681	3770	10769878
"Male"	"1yr_2022"	"Colon and Rectum"	"Hispanic (All Races)"	38.577	0.433	37.733	39.435	9134	32399317
"Male"	"1yr_2022"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	902	0
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.023	0.078	11.871	12.177	25038	164963406
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.438	0.085	10.271	10.607	15917	99095560
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	14.200	0.272	13.671	14.744	3018	21343114
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	16.037	1.076	13.996	18.298	237	1355537
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	15.252	0.380	14.516	16.017	1667	10769878
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	17.660	0.296	17.084	18.249	4072	32399317
"Male"	"1yr_2022"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	127	0
"Male"	"1yr_2022"	"Pancreas"	"AllRaceEth"	15.351	0.090	15.174	15.529	30397	164963406
"Male"	"1yr_2022"	"Pancreas"	"Non-Hispanic White"	15.640	0.107	15.431	15.851	22751	99095560
"Male"	"1yr_2022"	"Pancreas"	"Non-Hispanic Black"	17.706	0.322	17.080	18.349	3419	21343114
"Male"	"1yr_2022"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.681	0.983	10.828	14.764	179	1355537
"Male"	"1yr_2022"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.951	0.329	10.315	11.615	1151	10769878
"Male"	"1yr_2022"	"Pancreas"	"Hispanic (All Races)"	12.918	0.264	12.406	13.445	2751	32399317
"Male"	"1yr_2022"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	146	0
"Male"	"1yr_2022"	"Larynx"	"AllRaceEth"	4.476	0.048	4.383	4.571	9263	164963406
"Male"	"1yr_2022"	"Larynx"	"Non-Hispanic White"	4.622	0.058	4.510	4.737	6903	99095560
"Male"	"1yr_2022"	"Larynx"	"Non-Hispanic Black"	6.270	0.186	5.911	6.645	1287	21343114
"Male"	"1yr_2022"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	4.932	0.616	3.798	6.299	69	1355537
"Male"	"1yr_2022"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.786	0.131	1.537	2.063	192	10769878
"Male"	"1yr_2022"	"Larynx"	"Hispanic (All Races)"	3.308	0.131	3.057	3.574	729	32399317
"Male"	"1yr_2022"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	83	0
"Male"	"1yr_2022"	"Lung and Bronchus"	"AllRaceEth"	53.770	0.167	53.443	54.099	108637	164963406
"Male"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic White"	56.877	0.200	56.486	57.269	85506	99095560
"Male"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Black"	62.912	0.609	61.724	64.116	12148	21343114
"Male"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	49.489	1.946	45.748	53.457	695	1355537
"Male"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	38.005	0.615	36.809	39.230	3972	10769878
"Male"	"1yr_2022"	"Lung and Bronchus"	"Hispanic (All Races)"	29.674	0.417	28.863	30.500	5764	32399317
"Male"	"1yr_2022"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	552	0
"Male"	"1yr_2022"	"Melanoma of the Skin"	"AllRaceEth"	29.813	0.128	29.562	30.065	57128	164963406
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic White"	37.920	0.174	37.581	38.262	51988	99095560
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.012	0.078	0.865	1.177	189	21343114
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.248	0.912	8.538	12.197	135	1355537
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.203	0.108	1.000	1.435	128	10769878
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Hispanic (All Races)"	5.147	0.167	4.825	5.483	1105	32399317
"Male"	"1yr_2022"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	3583	0
"Male"	"1yr_2022"	"Breast"	"AllRaceEth"	1.284	0.026	1.233	1.337	2501	164963406
"Male"	"1yr_2022"	"Breast"	"Non-Hispanic White"	1.298	0.031	1.237	1.361	1846	99095560
"Male"	"1yr_2022"	"Breast"	"Non-Hispanic Black"	2.065	0.112	1.852	2.294	384	21343114
"Male"	"1yr_2022"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.779	0.087	0.618	0.969	83	10769878
"Male"	"1yr_2022"	"Breast"	"Hispanic (All Races)"	0.659	0.058	0.550	0.783	147	32399317
"Male"	"1yr_2022"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	30	0
"Male"	"1yr_2022"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	164963406
"Male"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	99095560
"Male"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	21343114
"Male"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1355537
"Male"	"1yr_2022"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	10769878
"Male"	"1yr_2022"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	32399317
