"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.021	0.024	0.974	1.069	1877	191846626
"Male and female"	"10yrs_2011_2020"	"Larynx"	"Hispanic (All Races)"	2.212	0.025	2.162	2.262	8171	564830696
"Male and female"	"10yrs_2011_2020"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	673	0
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"AllRaceEth"	57.391	0.039	57.315	57.468	2200498	3196192220
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic White"	61.766	0.047	61.674	61.858	1791684	1995366911
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Black"	59.933	0.129	59.681	60.186	231195	417708698
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	54.654	0.501	53.675	55.645	13023	26439289
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	34.217	0.142	33.940	34.497	60689	191846626
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Hispanic (All Races)"	29.153	0.097	28.964	29.344	97611	564830696
"Male and female"	"10yrs_2011_2020"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	6296	0
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"AllRaceEth"	22.066	0.025	22.016	22.115	805400	3196192220
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic White"	28.754	0.035	28.686	28.823	748165	1995366911
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.983	0.017	0.951	1.017	3686	417708698
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.484	0.195	8.106	8.874	2049	26439289
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.316	0.027	1.263	1.370	2460	191846626
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.525	0.035	4.456	4.595	17966	564830696
"Male and female"	"10yrs_2011_2020"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	31074	0
"Male and female"	"10yrs_2011_2020"	"Breast"	"AllRaceEth"	67.578	0.044	67.492	67.664	2479944	3196192220
"Male and female"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic White"	69.927	0.054	69.822	70.032	1852122	1995366911
"Male and female"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Black"	72.442	0.139	72.169	72.715	286061	417708698
"Male and female"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	55.151	0.487	54.201	56.113	13811	26439289
"Male and female"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	54.203	0.170	53.871	54.537	104919	191846626
"Male and female"	"10yrs_2011_2020"	"Breast"	"Hispanic (All Races)"	50.465	0.115	50.239	50.692	207193	564830696
"Male and female"	"10yrs_2011_2020"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	15838	0
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"AllRaceEth"	3.893	0.011	3.871	3.915	127530	3196192220
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic White"	3.628	0.014	3.601	3.655	77113	1995366911
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Black"	4.872	0.036	4.802	4.944	19108	417708698
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	4.958	0.146	4.676	5.254	1206	26439289
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.292	0.042	3.212	3.375	6433	191846626
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Hispanic (All Races)"	4.808	0.033	4.743	4.874	22383	564830696
"Male and female"	"10yrs_2011_2020"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1287	0
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.247	0.020	14.208	14.285	549460	3196192220
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.336	0.023	14.290	14.382	403172	1995366911
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	15.616	0.064	15.492	15.741	64047	417708698
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	12.920	0.231	12.472	13.381	3352	26439289
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	11.090	0.076	10.942	11.240	21997	191846626
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	12.606	0.057	12.494	12.718	52829	564830696
"Male and female"	"10yrs_2011_2020"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	4063	0
"Male and female"	"10yrs_2011_2020"	"Ovary"	"AllRaceEth"	5.738	0.013	5.713	5.763	210518	3196192220
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic White"	5.901	0.016	5.871	5.932	156680	1995366911
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Black"	5.055	0.037	4.983	5.128	19780	417708698
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.724	0.158	5.419	6.042	1417	26439289
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.058	0.052	4.957	5.161	9766	191846626
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Hispanic (All Races)"	5.248	0.037	5.175	5.321	21699	564830696
"Male and female"	"10yrs_2011_2020"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1176	0
"Male and female"	"10yrs_2011_2020"	"Prostate"	"AllRaceEth"	51.319	0.036	51.248	51.390	2066833	3196192220
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic White"	49.304	0.041	49.223	49.384	1488412	1995366911
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Black"	77.249	0.139	76.976	77.522	326517	417708698
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	35.094	0.387	34.340	35.861	9005	26439289
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	25.554	0.120	25.320	25.789	47705	191846626
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Hispanic (All Races)"	39.652	0.108	39.441	39.864	145319	564830696
"Male and female"	"10yrs_2011_2020"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	49875	0
"Male and female"	"10yrs_2011_2020"	"Testis"	"AllRaceEth"	2.854	0.010	2.835	2.873	87646	3196192220
"Male and female"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic White"	3.528	0.014	3.501	3.556	64318	1995366911
"Male and female"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Black"	0.744	0.014	0.717	0.772	3016	417708698
"Male and female"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.080	0.111	2.867	3.305	806	26439289
"Male and female"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	1.016	0.022	0.973	1.061	2120	191846626
"Male and female"	"10yrs_2011_2020"	"Testis"	"Hispanic (All Races)"	2.593	0.021	2.552	2.635	15903	564830696
"Male and female"	"10yrs_2011_2020"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1483	0
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"AllRaceEth"	19.810	0.023	19.764	19.855	748924	3196192220
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic White"	22.420	0.028	22.365	22.476	645903	1995366911
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Black"	11.698	0.058	11.584	11.813	42814	417708698
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.177	0.243	11.706	12.661	2766	26439289
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.335	0.071	8.197	8.475	14368	191846626
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Hispanic (All Races)"	10.791	0.059	10.675	10.908	35542	564830696
"Male and female"	"10yrs_2011_2020"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	7531	0
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"AllRaceEth"	16.923	0.022	16.880	16.966	632075	3196192220
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.186	0.026	17.135	17.237	465892	1995366911
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	18.762	0.070	18.624	18.900	75390	417708698
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	23.356	0.315	22.742	23.982	5905	26439289
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	7.987	0.066	7.858	8.119	14998	191846626
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	16.631	0.067	16.499	16.763	66417	564830696
"Male and female"	"10yrs_2011_2020"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	3473	0
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"AllRaceEth"	6.500	0.014	6.473	6.527	228259	3196192220
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.398	0.018	7.361	7.434	178120	1995366911
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.139	0.033	4.075	4.204	16758	417708698
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.850	0.143	4.574	5.139	1227	26439289
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.799	0.046	3.710	3.890	7125	191846626
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.119	0.036	5.049	5.189	23510	564830696
"Male and female"	"10yrs_2011_2020"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	1519	0
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"AllRaceEth"	13.911	0.021	13.870	13.952	467690	3196192220
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic White"	14.975	0.027	14.922	15.029	331195	1995366911
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Black"	8.714	0.048	8.621	8.807	35144	417708698
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	11.983	0.224	11.548	12.430	3021	26439289
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	15.055	0.088	14.884	15.228	30004	191846626
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Hispanic (All Races)"	13.061	0.054	12.956	13.168	62710	564830696
"Male and female"	"10yrs_2011_2020"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	5616	0
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"AllRaceEth"	2.627	0.009	2.609	2.645	85958	3196192220
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.874	0.012	2.850	2.898	59269	1995366911
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.682	0.026	2.632	2.733	11145	417708698
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.730	0.084	1.570	1.902	452	26439289
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.312	0.026	1.261	1.364	2579	191846626
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.313	0.023	2.269	2.358	11612	564830696
"Male and female"	"10yrs_2011_2020"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	901	0
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.096	0.023	19.051	19.141	704838	3196192220
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	20.073	0.028	20.018	20.128	547830	1995366911
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.293	0.062	14.171	14.415	56011	417708698
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.654	0.258	14.153	15.169	3513	26439289
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.147	0.086	12.978	13.317	24089	191846626
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.267	0.071	17.129	17.406	66298	564830696
"Male and female"	"10yrs_2011_2020"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	7097	0
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"AllRaceEth"	6.995	0.014	6.968	7.023	264757	3196192220
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Non-Hispanic White"	6.173	0.015	6.143	6.202	175969	1995366911
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Non-Hispanic Black"	14.196	0.063	14.073	14.320	54101	417708698
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.525	0.172	6.191	6.871	1562	26439289
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.925	0.048	3.832	4.019	7115	191846626
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Hispanic (All Races)"	6.687	0.045	6.599	6.776	24071	564830696
"Male and female"	"10yrs_2011_2020"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1939	0
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"AllRaceEth"	14.386	0.020	14.346	14.426	520750	3196192220
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Non-Hispanic White"	15.273	0.025	15.224	15.322	404411	1995366911
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Non-Hispanic Black"	11.145	0.055	11.037	11.254	42932	417708698
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.543	0.226	11.104	11.994	2811	26439289
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.119	0.068	7.986	8.253	14786	191846626
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Hispanic (All Races)"	11.328	0.055	11.221	11.436	49307	564830696
"Male and female"	"10yrs_2011_2020"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	6503	0
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"AllRaceEth"	0.857	0.005	0.848	0.867	31669	3196192220
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Non-Hispanic White"	0.954	0.006	0.943	0.966	27001	1995366911
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Non-Hispanic Black"	0.429	0.011	0.408	0.452	1548	417708698
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.661	0.057	0.553	0.782	146	26439289
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.327	0.014	0.300	0.355	566	191846626
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Hispanic (All Races)"	0.673	0.015	0.644	0.702	2313	564830696
"Male and female"	"10yrs_2011_2020"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	95	0
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"AllRaceEth"	0.346	0.003	0.339	0.352	11276	3196192220
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.207	0.003	0.201	0.213	4725	1995366911
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.814	0.014	0.786	0.843	3297	417708698
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.285	0.036	0.219	0.364	67	26439289
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.157	0.009	0.139	0.176	297	191846626
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.563	0.012	0.540	0.587	2501	564830696
"Male and female"	"10yrs_2011_2020"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	389	0
"Male"	"1yr_2020"	"All Sites"	"AllRaceEth"	435.199	0.494	434.231	436.169	812469	156959788
"Male"	"1yr_2020"	"All Sites"	"Non-Hispanic White"	451.614	0.598	450.443	452.787	613440	95104881
"Male"	"1yr_2020"	"All Sites"	"Non-Hispanic Black"	457.758	1.630	454.568	460.964	87252	20382288
"Male"	"1yr_2020"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	362.858	5.546	352.069	373.891	4660	1310371
"Male"	"1yr_2020"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	253.085	1.644	249.874	256.327	24523	9987498
"Male"	"1yr_2020"	"All Sites"	"Hispanic (All Races)"	316.966	1.321	314.382	319.564	65607	30174750
"Male"	"1yr_2020"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	16987	0
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.093	0.097	16.902	17.284	32476	156959788
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	19.243	0.124	19.001	19.488	26176	95104881
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	12.066	0.257	11.566	12.581	2384	20382288
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	14.524	1.056	12.528	16.755	203	1310371
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.118	0.336	10.468	11.797	1124	9987498
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	9.578	0.222	9.147	10.022	2085	30174750
"Male"	"1yr_2020"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	504	0
"Male"	"1yr_2020"	"Esophagus"	"AllRaceEth"	7.334	0.064	7.210	7.460	13924	156959788
"Male"	"1yr_2020"	"Esophagus"	"Non-Hispanic White"	8.309	0.080	8.154	8.467	11592	95104881
"Male"	"1yr_2020"	"Esophagus"	"Non-Hispanic Black"	5.076	0.174	4.741	5.429	951	20382288
"Male"	"1yr_2020"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.253	0.796	5.777	8.986	90	1310371
"Male"	"1yr_2020"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.503	0.191	3.138	3.899	346	9987498
"Male"	"1yr_2020"	"Esophagus"	"Hispanic (All Races)"	4.150	0.153	3.856	4.459	833	30174750
"Male"	"1yr_2020"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	112	0
"Male"	"1yr_2020"	"Stomach"	"AllRaceEth"	7.525	0.066	7.397	7.655	13773	156959788
"Male"	"1yr_2020"	"Stomach"	"Non-Hispanic White"	6.388	0.071	6.249	6.529	8620	95104881
"Male"	"1yr_2020"	"Stomach"	"Non-Hispanic Black"	11.511	0.271	10.987	12.053	2020	20382288
"Male"	"1yr_2020"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	9.484	0.916	7.773	11.452	117	1310371
"Male"	"1yr_2020"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	9.514	0.321	8.895	10.165	908	9987498
"Male"	"1yr_2020"	"Stomach"	"Hispanic (All Races)"	9.865	0.237	9.406	10.339	1967	30174750
"Male"	"1yr_2020"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	141	0
"Male"	"1yr_2020"	"Colon and Rectum"	"AllRaceEth"	37.071	0.147	36.783	37.361	66681	156959788
"Male"	"1yr_2020"	"Colon and Rectum"	"Non-Hispanic White"	37.235	0.178	36.886	37.586	47574	95104881
"Male"	"1yr_2020"	"Colon and Rectum"	"Non-Hispanic Black"	43.168	0.508	42.177	44.175	7958	20382288
"Male"	"1yr_2020"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	39.759	1.846	36.222	43.544	501	1310371
"Male"	"1yr_2020"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	28.436	0.547	27.374	29.529	2785	9987498
"Male"	"1yr_2020"	"Colon and Rectum"	"Hispanic (All Races)"	32.754	0.417	31.941	33.581	6967	30174750
"Male"	"1yr_2020"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	896	0
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	11.558	0.078	11.404	11.712	22739	156959788
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	9.956	0.085	9.790	10.125	14416	95104881
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	13.645	0.268	13.125	14.182	2823	20382288
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	17.316	1.161	15.114	19.753	241	1310371
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	15.070	0.400	14.297	15.875	1469	9987498
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	17.259	0.304	16.669	17.863	3629	30174750
"Male"	"1yr_2020"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	161	0
"Male"	"1yr_2020"	"Pancreas"	"AllRaceEth"	14.674	0.091	14.497	14.852	27430	156959788
"Male"	"1yr_2020"	"Pancreas"	"Non-Hispanic White"	14.900	0.107	14.692	15.111	20647	95104881
"Male"	"1yr_2020"	"Pancreas"	"Non-Hispanic Black"	17.160	0.323	16.534	17.804	3154	20382288
"Male"	"1yr_2020"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	13.854	1.094	11.793	16.168	175	1310371
"Male"	"1yr_2020"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	9.809	0.327	9.178	10.472	930	9987498
"Male"	"1yr_2020"	"Pancreas"	"Hispanic (All Races)"	12.107	0.265	11.592	12.637	2346	30174750
"Male"	"1yr_2020"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	178	0
"Male"	"1yr_2020"	"Larynx"	"AllRaceEth"	4.512	0.049	4.416	4.610	8755	156959788
"Male"	"1yr_2020"	"Larynx"	"Non-Hispanic White"	4.619	0.059	4.504	4.737	6536	95104881
"Male"	"1yr_2020"	"Larynx"	"Non-Hispanic Black"	6.349	0.193	5.977	6.738	1210	20382288
"Male"	"1yr_2020"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	4.530	0.627	3.385	5.932	57	1310371
"Male"	"1yr_2020"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.630	0.133	1.380	1.912	156	9987498
"Male"	"1yr_2020"	"Larynx"	"Hispanic (All Races)"	3.435	0.139	3.169	3.716	691	30174750
"Male"	"1yr_2020"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	105	0
"Male"	"1yr_2020"	"Lung and Bronchus"	"AllRaceEth"	52.929	0.171	52.595	53.265	100197	156959788
"Male"	"1yr_2020"	"Lung and Bronchus"	"Non-Hispanic White"	56.309	0.204	55.910	56.710	79807	95104881
"Male"	"1yr_2020"	"Lung and Bronchus"	"Non-Hispanic Black"	60.576	0.610	59.386	61.783	11023	20382288
"Male"	"1yr_2020"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	51.149	2.122	47.075	55.476	637	1310371
"Male"	"1yr_2020"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	34.063	0.612	32.875	35.283	3216	9987498
"Male"	"1yr_2020"	"Lung and Bronchus"	"Hispanic (All Races)"	28.033	0.420	27.216	28.866	4959	30174750
"Male"	"1yr_2020"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	555	0
"Male"	"1yr_2020"	"Melanoma of the Skin"	"AllRaceEth"	25.000	0.120	24.764	25.237	45180	156959788
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Non-Hispanic White"	31.675	0.162	31.358	31.995	41295	95104881
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.892	0.076	0.749	1.053	152	20382288
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.988	0.886	7.337	10.895	112	1310371
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.173	0.112	0.963	1.414	113	9987498
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Hispanic (All Races)"	3.992	0.151	3.702	4.296	805	30174750
"Male"	"1yr_2020"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	2703	0
"Male"	"1yr_2020"	"Breast"	"AllRaceEth"	1.152	0.026	1.102	1.203	2095	156959788
"Male"	"1yr_2020"	"Breast"	"Non-Hispanic White"	1.182	0.031	1.123	1.244	1585	95104881
"Male"	"1yr_2020"	"Breast"	"Non-Hispanic Black"	1.719	0.103	1.524	1.931	307	20382288
"Male"	"1yr_2020"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.406	0.068	0.284	0.561	37	9987498
"Male"	"1yr_2020"	"Breast"	"Hispanic (All Races)"	0.679	0.062	0.563	0.810	136	30174750
"Male"	"1yr_2020"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	18	0
"Male"	"1yr_2020"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	156959788
"Male"	"1yr_2020"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	95104881
"Male"	"1yr_2020"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	20382288
"Male"	"1yr_2020"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1310371
"Male"	"1yr_2020"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9987498
"Male"	"1yr_2020"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	30174750
