"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.096	0.027	1.044	1.150	1739	177070428
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Hispanic (All Races)"	2.491	0.029	2.434	2.548	7990	533190231
"Male and female"	"10yrs_2008_2017"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	574	0
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"AllRaceEth"	61.502	0.042	61.419	61.584	2199466	3149032934
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Non-Hispanic White"	65.618	0.050	65.521	65.715	1806077	2006115507
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Non-Hispanic Black"	64.961	0.141	64.686	65.238	228448	406368467
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	58.618	0.556	57.533	59.717	12421	26288301
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	36.000	0.158	35.691	36.311	54522	177070428
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Hispanic (All Races)"	31.855	0.109	31.642	32.069	92409	533190231
"Male and female"	"10yrs_2008_2017"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	5589	0
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"AllRaceEth"	21.546	0.025	21.496	21.595	747150	3149032934
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Non-Hispanic White"	27.739	0.034	27.671	27.806	698058	2006115507
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.025	0.018	0.991	1.060	3568	406368467
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.167	0.200	7.779	8.568	1837	26288301
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.368	0.030	1.311	1.428	2243	177070428
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.628	0.038	4.553	4.704	16397	533190231
"Male and female"	"10yrs_2008_2017"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	25047	0
"Male and female"	"10yrs_2008_2017"	"Breast"	"AllRaceEth"	67.491	0.045	67.403	67.578	2368017	3149032934
"Male and female"	"10yrs_2008_2017"	"Breast"	"Non-Hispanic White"	69.493	0.053	69.388	69.597	1796992	2006115507
"Male and female"	"10yrs_2008_2017"	"Breast"	"Non-Hispanic Black"	72.588	0.144	72.306	72.872	267810	406368467
"Male and female"	"10yrs_2008_2017"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	54.346	0.505	53.362	55.344	12700	26288301
"Male and female"	"10yrs_2008_2017"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	52.226	0.177	51.879	52.574	90154	177070428
"Male and female"	"10yrs_2008_2017"	"Breast"	"Hispanic (All Races)"	51.350	0.125	51.106	51.595	186658	533190231
"Male and female"	"10yrs_2008_2017"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	13703	0
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"AllRaceEth"	3.984	0.011	3.962	4.006	128000	3149032934
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Non-Hispanic White"	3.654	0.014	3.628	3.681	78168	2006115507
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Non-Hispanic Black"	5.279	0.039	5.203	5.355	19654	406368467
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	5.035	0.149	4.746	5.336	1202	26288301
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.462	0.045	3.374	3.551	6079	177070428
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Hispanic (All Races)"	5.126	0.036	5.055	5.198	21745	533190231
"Male and female"	"10yrs_2008_2017"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1152	0
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"AllRaceEth"	13.997	0.020	13.958	14.036	512690	3149032934
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.180	0.023	14.134	14.226	386337	2006115507
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	14.979	0.065	14.852	15.108	56020	406368467
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	12.483	0.236	12.026	12.953	3051	26288301
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	10.497	0.078	10.344	10.652	18574	177070428
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	12.222	0.060	12.105	12.340	45264	533190231
"Male and female"	"10yrs_2008_2017"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	3444	0
"Male and female"	"10yrs_2008_2017"	"Ovary"	"AllRaceEth"	6.181	0.013	6.155	6.208	216935	3149032934
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Non-Hispanic White"	6.376	0.016	6.345	6.408	165593	2006115507
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Non-Hispanic Black"	5.380	0.040	5.302	5.458	19471	406368467
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	6.019	0.170	5.690	6.360	1387	26288301
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.130	0.056	5.021	5.240	8813	177070428
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Hispanic (All Races)"	5.653	0.042	5.572	5.736	20642	533190231
"Male and female"	"10yrs_2008_2017"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1029	0
"Male and female"	"10yrs_2008_2017"	"Prostate"	"AllRaceEth"	55.223	0.039	55.146	55.299	2072374	3149032934
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Non-Hispanic White"	52.844	0.044	52.759	52.929	1511772	2006115507
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Non-Hispanic Black"	83.072	0.152	82.775	83.371	318463	406368467
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	38.768	0.436	37.918	39.631	8844	26288301
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	27.523	0.135	27.260	27.788	44111	177070428
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Hispanic (All Races)"	45.170	0.124	44.926	45.414	142332	533190231
"Male and female"	"10yrs_2008_2017"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	46852	0
"Male and female"	"10yrs_2008_2017"	"Testis"	"AllRaceEth"	2.822	0.010	2.803	2.841	85768	3149032934
"Male and female"	"10yrs_2008_2017"	"Testis"	"Non-Hispanic White"	3.494	0.014	3.467	3.521	64520	2006115507
"Male and female"	"10yrs_2008_2017"	"Testis"	"Non-Hispanic Black"	0.710	0.014	0.684	0.738	2801	406368467
"Male and female"	"10yrs_2008_2017"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	2.986	0.109	2.776	3.207	779	26288301
"Male and female"	"10yrs_2008_2017"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	0.950	0.022	0.907	0.995	1845	177070428
"Male and female"	"10yrs_2008_2017"	"Testis"	"Hispanic (All Races)"	2.489	0.021	2.448	2.531	14571	533190231
"Male and female"	"10yrs_2008_2017"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1252	0
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"AllRaceEth"	20.709	0.024	20.661	20.757	733123	3149032934
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Non-Hispanic White"	23.214	0.030	23.156	23.272	637361	2006115507
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Non-Hispanic Black"	12.069	0.062	11.948	12.192	40133	406368467
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.535	0.264	12.023	13.061	2535	26288301
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.748	0.079	8.594	8.905	12853	177070428
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Hispanic (All Races)"	11.455	0.066	11.326	11.585	32586	533190231
"Male and female"	"10yrs_2008_2017"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	7655	0
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"AllRaceEth"	16.686	0.022	16.642	16.729	592144	3149032934
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	16.848	0.026	16.797	16.899	443043	2006115507
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	18.672	0.073	18.529	18.816	69428	406368467
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	22.380	0.323	21.751	23.022	5261	26288301
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	8.003	0.072	7.863	8.144	13097	177070428
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	16.676	0.073	16.534	16.818	58491	533190231
"Male and female"	"10yrs_2008_2017"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	2824	0
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"AllRaceEth"	6.672	0.014	6.644	6.700	225245	3149032934
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.544	0.019	7.508	7.581	177964	2006115507
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.216	0.034	4.150	4.283	16187	406368467
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.963	0.149	4.675	5.263	1211	26288301
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.818	0.049	3.724	3.915	6436	177070428
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.244	0.038	5.169	5.320	22045	533190231
"Male and female"	"10yrs_2008_2017"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	1402	0
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"AllRaceEth"	14.106	0.021	14.065	14.148	463386	3149032934
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Non-Hispanic White"	15.191	0.027	15.138	15.245	336211	2006115507
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Non-Hispanic Black"	9.019	0.049	8.922	9.117	34651	406368467
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	11.119	0.219	10.695	11.557	2738	26288301
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	15.060	0.092	14.879	15.242	27291	177070428
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Hispanic (All Races)"	13.152	0.058	13.039	13.265	57434	533190231
"Male and female"	"10yrs_2008_2017"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	5061	0
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"AllRaceEth"	2.731	0.009	2.713	2.750	87412	3149032934
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.973	0.012	2.949	2.997	61330	2006115507
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.760	0.027	2.708	2.813	11101	406368467
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.708	0.084	1.547	1.882	441	26288301
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.307	0.027	1.254	1.362	2359	177070428
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.436	0.025	2.388	2.485	11289	533190231
"Male and female"	"10yrs_2008_2017"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	892	0
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.615	0.024	19.568	19.663	685250	3149032934
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	20.518	0.029	20.462	20.574	539213	2006115507
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.694	0.065	14.566	14.822	53833	406368467
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	15.017	0.276	14.480	15.568	3287	26288301
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.352	0.094	13.169	13.538	21289	177070428
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.951	0.077	17.800	18.103	60729	533190231
"Male and female"	"10yrs_2008_2017"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	6899	0
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"AllRaceEth"	6.870	0.014	6.842	6.897	244668	3149032934
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Non-Hispanic White"	6.065	0.015	6.036	6.095	165603	2006115507
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Non-Hispanic Black"	13.968	0.065	13.840	14.097	48824	406368467
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.362	0.182	6.009	6.729	1361	26288301
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.951	0.052	3.850	4.053	6179	177070428
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Hispanic (All Races)"	6.741	0.049	6.646	6.837	21056	533190231
"Male and female"	"10yrs_2008_2017"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	1645	0
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"AllRaceEth"	14.500	0.021	14.459	14.541	499100	3149032934
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Non-Hispanic White"	15.280	0.025	15.230	15.329	391294	2006115507
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Non-Hispanic Black"	11.245	0.058	11.132	11.358	40222	406368467
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.588	0.238	11.127	12.063	2638	26288301
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.222	0.073	8.079	8.367	13227	177070428
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Hispanic (All Races)"	11.595	0.059	11.479	11.712	45647	533190231
"Male and female"	"10yrs_2008_2017"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	6072	0
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"AllRaceEth"	0.947	0.005	0.937	0.957	32893	3149032934
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Non-Hispanic White"	1.052	0.006	1.040	1.065	28489	2006115507
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Non-Hispanic Black"	0.465	0.012	0.441	0.490	1529	406368467
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.726	0.064	0.606	0.863	142	26288301
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.332	0.015	0.302	0.363	489	177070428
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Hispanic (All Races)"	0.722	0.016	0.691	0.755	2153	533190231
"Male and female"	"10yrs_2008_2017"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	91	0
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"AllRaceEth"	0.379	0.004	0.372	0.386	11958	3149032934
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.238	0.003	0.231	0.245	5317	2006115507
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.866	0.015	0.836	0.896	3351	406368467
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.311	0.039	0.239	0.397	68	26288301
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.174	0.010	0.155	0.196	296	177070428
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.640	0.014	0.614	0.668	2551	533190231
"Male and female"	"10yrs_2008_2017"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	375	0
"Male"	"1yr_2017"	"All Sites"	"AllRaceEth"	492.290	0.534	491.244	493.338	891709	160113445
"Male"	"1yr_2017"	"All Sites"	"Non-Hispanic White"	506.813	0.633	505.573	508.056	681972	99215204
"Male"	"1yr_2017"	"All Sites"	"Non-Hispanic Black"	530.826	1.823	527.260	534.410	95572	20396843
"Male"	"1yr_2017"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	411.585	6.171	399.577	423.853	4985	1336155
"Male"	"1yr_2017"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	299.883	1.901	296.169	303.632	26216	9675158
"Male"	"1yr_2017"	"All Sites"	"Hispanic (All Races)"	372.941	1.539	369.931	375.967	68406	29490085
"Male"	"1yr_2017"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	14558	0
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"AllRaceEth"	18.212	0.101	18.014	18.412	33913	160113445
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.258	0.126	20.011	20.507	27646	99215204
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	13.740	0.285	13.187	14.310	2572	20396843
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	16.340	1.178	14.112	18.820	211	1336155
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.586	0.362	10.888	12.317	1072	9675158
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.600	0.251	10.113	11.102	2054	29490085
"Male"	"1yr_2017"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	358	0
"Male"	"1yr_2017"	"Esophagus"	"AllRaceEth"	7.781	0.067	7.651	7.912	14341	160113445
"Male"	"1yr_2017"	"Esophagus"	"Non-Hispanic White"	8.651	0.081	8.492	8.812	11984	99215204
"Male"	"1yr_2017"	"Esophagus"	"Non-Hispanic Black"	5.838	0.192	5.468	6.226	1047	20396843
"Male"	"1yr_2017"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.408	0.814	5.899	9.182	92	1336155
"Male"	"1yr_2017"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.509	0.206	3.117	3.937	305	9675158
"Male"	"1yr_2017"	"Esophagus"	"Hispanic (All Races)"	4.821	0.178	4.479	5.180	844	29490085
"Male"	"1yr_2017"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	69	0
"Male"	"1yr_2017"	"Stomach"	"AllRaceEth"	8.583	0.071	8.444	8.724	15219	160113445
"Male"	"1yr_2017"	"Stomach"	"Non-Hispanic White"	7.249	0.076	7.101	7.400	9693	99215204
"Male"	"1yr_2017"	"Stomach"	"Non-Hispanic Black"	13.349	0.305	12.759	13.958	2179	20396843
"Male"	"1yr_2017"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	8.836	0.948	7.077	10.881	98	1336155
"Male"	"1yr_2017"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	12.032	0.387	11.286	12.814	1018	9675158
"Male"	"1yr_2017"	"Stomach"	"Hispanic (All Races)"	12.028	0.280	11.485	12.588	2132	29490085
"Male"	"1yr_2017"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	99	0
"Male"	"1yr_2017"	"Colon and Rectum"	"AllRaceEth"	42.995	0.160	42.683	43.309	76161	160113445
"Male"	"1yr_2017"	"Colon and Rectum"	"Non-Hispanic White"	42.868	0.188	42.500	43.239	55540	99215204
"Male"	"1yr_2017"	"Colon and Rectum"	"Non-Hispanic Black"	50.100	0.566	48.995	51.222	8793	20396843
"Male"	"1yr_2017"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	46.473	2.069	42.507	50.702	560	1336155
"Male"	"1yr_2017"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	34.873	0.642	33.626	36.155	3097	9675158
"Male"	"1yr_2017"	"Colon and Rectum"	"Hispanic (All Races)"	39.688	0.495	38.723	40.669	7434	29490085
"Male"	"1yr_2017"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	737	0
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	13.181	0.085	13.015	13.348	25463	160113445
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	11.096	0.090	10.919	11.274	15969	99215204
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	17.479	0.311	16.875	18.100	3503	20396843
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	21.508	1.306	19.025	24.232	296	1336155
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	18.976	0.472	18.063	19.923	1704	9675158
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	20.291	0.350	19.611	20.987	3846	29490085
"Male"	"1yr_2017"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	145	0
"Male"	"1yr_2017"	"Pancreas"	"AllRaceEth"	15.202	0.094	15.018	15.388	27306	160113445
"Male"	"1yr_2017"	"Pancreas"	"Non-Hispanic White"	15.443	0.109	15.230	15.659	20988	99215204
"Male"	"1yr_2017"	"Pancreas"	"Non-Hispanic Black"	17.838	0.345	17.168	18.526	3028	20396843
"Male"	"1yr_2017"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	12.592	1.112	10.507	14.954	145	1336155
"Male"	"1yr_2017"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.240	0.356	9.554	10.961	872	9675158
"Male"	"1yr_2017"	"Pancreas"	"Hispanic (All Races)"	12.613	0.291	12.050	13.193	2159	29490085
"Male"	"1yr_2017"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	114	0
"Male"	"1yr_2017"	"Larynx"	"AllRaceEth"	5.263	0.054	5.157	5.370	9914	160113445
"Male"	"1yr_2017"	"Larynx"	"Non-Hispanic White"	5.337	0.064	5.213	5.464	7451	99215204
"Male"	"1yr_2017"	"Larynx"	"Non-Hispanic Black"	7.649	0.216	7.233	8.084	1417	20396843
"Male"	"1yr_2017"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	5.593	0.688	4.327	7.115	74	1336155
"Male"	"1yr_2017"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	2.030	0.157	1.733	2.362	176	9675158
"Male"	"1yr_2017"	"Larynx"	"Hispanic (All Races)"	4.131	0.163	3.818	4.461	735	29490085
"Male"	"1yr_2017"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	61	0
"Male"	"1yr_2017"	"Lung and Bronchus"	"AllRaceEth"	64.596	0.194	64.217	64.977	116628	160113445
"Male"	"1yr_2017"	"Lung and Bronchus"	"Non-Hispanic White"	67.915	0.227	67.471	68.361	93696	99215204
"Male"	"1yr_2017"	"Lung and Bronchus"	"Non-Hispanic Black"	75.457	0.711	74.070	76.862	12812	20396843
"Male"	"1yr_2017"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	59.469	2.415	54.830	64.381	683	1336155
"Male"	"1yr_2017"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	42.908	0.736	41.477	44.375	3581	9675158
"Male"	"1yr_2017"	"Lung and Bronchus"	"Hispanic (All Races)"	35.421	0.509	34.431	36.429	5440	29490085
"Male"	"1yr_2017"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	416	0
"Male"	"1yr_2017"	"Melanoma of the Skin"	"AllRaceEth"	29.696	0.133	29.435	29.958	51994	160113445
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Non-Hispanic White"	37.639	0.177	37.294	37.988	48550	99215204
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.009	0.084	0.852	1.186	164	20396843
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	10.262	0.955	8.475	12.310	127	1336155
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.416	0.131	1.171	1.697	123	9675158
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.977	0.178	4.634	5.337	910	29490085
"Male"	"1yr_2017"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	2120	0
"Male"	"1yr_2017"	"Breast"	"AllRaceEth"	1.271	0.027	1.218	1.326	2254	160113445
"Male"	"1yr_2017"	"Breast"	"Non-Hispanic White"	1.303	0.032	1.241	1.367	1742	99215204
"Male"	"1yr_2017"	"Breast"	"Non-Hispanic Black"	1.823	0.110	1.613	2.052	307	20396843
"Male"	"1yr_2017"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1336155
"Male"	"1yr_2017"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.679	0.090	0.515	0.879	60	9675158
"Male"	"1yr_2017"	"Breast"	"Hispanic (All Races)"	0.681	0.066	0.557	0.821	122	29490085
"Male"	"1yr_2017"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	17	0
"Male"	"1yr_2017"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	160113445
"Male"	"1yr_2017"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	99215204
"Male"	"1yr_2017"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	20396843
"Male"	"1yr_2017"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1336155
"Male"	"1yr_2017"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9675158
"Male"	"1yr_2017"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	29490085
