"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Male and female"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.063	0.025	1.014	1.113	1856	186849188
"Male and female"	"10yrs_2010_2019"	"Larynx"	"Hispanic (All Races)"	2.333	0.027	2.280	2.386	8203	554161008
"Male and female"	"10yrs_2010_2019"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	709	0
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"AllRaceEth"	58.912	0.040	58.833	58.991	2210129	3187214095
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic White"	63.107	0.048	63.013	63.201	1802987	2005299639
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Black"	61.876	0.133	61.615	62.137	231389	414264823
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	56.804	0.522	55.786	57.835	13084	26639437
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	35.097	0.148	34.808	35.388	58933	186849188
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Hispanic (All Races)"	30.446	0.101	30.247	30.645	97017	554161008
"Male and female"	"10yrs_2010_2019"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	6719	0
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"AllRaceEth"	22.004	0.025	21.955	22.054	790991	3187214095
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic White"	28.444	0.035	28.376	28.512	733995	2005299639
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.994	0.017	0.961	1.028	3638	414264823
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.424	0.197	8.043	8.818	1995	26639437
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.323	0.028	1.269	1.379	2363	186849188
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.635	0.037	4.564	4.708	17715	554161008
"Male and female"	"10yrs_2010_2019"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	31285	0
"Male and female"	"10yrs_2010_2019"	"Breast"	"AllRaceEth"	67.684	0.044	67.597	67.770	2452586	3187214095
"Male and female"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic White"	69.723	0.053	69.619	69.828	1838477	2005299639
"Male and female"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Black"	72.534	0.141	72.258	72.810	280183	414264823
"Male and female"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	55.093	0.492	54.133	56.065	13574	26639437
"Male and female"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	53.808	0.173	53.470	54.147	100169	186849188
"Male and female"	"10yrs_2010_2019"	"Breast"	"Hispanic (All Races)"	51.765	0.120	51.531	52.000	203989	554161008
"Male and female"	"10yrs_2010_2019"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	16194	0
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"AllRaceEth"	3.928	0.011	3.906	3.950	128091	3187214095
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic White"	3.619	0.014	3.592	3.646	77347	2005299639
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Black"	5.034	0.037	4.961	5.106	19427	414264823
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	4.967	0.147	4.683	5.263	1208	26639437
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	3.349	0.043	3.265	3.434	6302	186849188
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Hispanic (All Races)"	4.982	0.035	4.914	5.050	22523	554161008
"Male and female"	"10yrs_2010_2019"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	1284	0
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"AllRaceEth"	14.228	0.020	14.190	14.267	540755	3187214095
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	14.309	0.023	14.263	14.355	399674	2005299639
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	15.446	0.064	15.320	15.572	61484	414264823
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	12.766	0.231	12.316	13.227	3274	26639437
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	10.963	0.077	10.813	11.115	20920	186849188
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	12.765	0.059	12.650	12.880	51396	554161008
"Male and female"	"10yrs_2010_2019"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	4007	0
"Male and female"	"10yrs_2010_2019"	"Ovary"	"AllRaceEth"	5.865	0.013	5.839	5.890	212496	3187214095
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic White"	6.021	0.016	5.991	6.052	159277	2005299639
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Black"	5.124	0.038	5.050	5.198	19560	414264823
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	5.749	0.161	5.438	6.072	1393	26639437
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	5.077	0.053	4.973	5.182	9420	186849188
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Hispanic (All Races)"	5.458	0.039	5.381	5.535	21645	554161008
"Male and female"	"10yrs_2010_2019"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	1201	0
"Male and female"	"10yrs_2010_2019"	"Prostate"	"AllRaceEth"	52.327	0.037	52.255	52.400	2063545	3187214095
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic White"	49.982	0.042	49.901	50.064	1486909	2005299639
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Black"	78.666	0.143	78.387	78.947	322475	414264823
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	35.890	0.399	35.113	36.680	8924	26639437
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	26.067	0.124	25.824	26.311	46250	186849188
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Hispanic (All Races)"	41.734	0.114	41.511	41.957	145468	554161008
"Male and female"	"10yrs_2010_2019"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	53519	0
"Male and female"	"10yrs_2010_2019"	"Testis"	"AllRaceEth"	2.840	0.010	2.821	2.859	87092	3187214095
"Male and female"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic White"	3.504	0.014	3.477	3.532	64349	2005299639
"Male and female"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Black"	0.729	0.014	0.702	0.756	2925	414264823
"Male and female"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	3.063	0.110	2.851	3.287	804	26639437
"Male and female"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	0.983	0.022	0.940	1.027	1999	186849188
"Male and female"	"10yrs_2010_2019"	"Testis"	"Hispanic (All Races)"	2.579	0.021	2.538	2.621	15576	554161008
"Male and female"	"10yrs_2010_2019"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	1439	0
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"AllRaceEth"	20.096	0.024	20.049	20.142	744511	3187214095
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic White"	22.614	0.029	22.557	22.670	642680	2005299639
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Black"	11.816	0.060	11.700	11.933	41909	414264823
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	12.230	0.249	11.747	12.726	2677	26639437
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	8.496	0.074	8.352	8.642	13858	186849188
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Hispanic (All Races)"	11.106	0.062	10.985	11.227	34851	554161008
"Male and female"	"10yrs_2010_2019"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	8536	0
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"AllRaceEth"	16.859	0.022	16.816	16.902	620270	3187214095
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	17.024	0.026	16.973	17.075	458239	2005299639
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	18.760	0.071	18.620	18.900	73545	414264823
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	22.988	0.316	22.372	23.616	5717	26639437
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	7.999	0.068	7.866	8.134	14338	186849188
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	16.975	0.070	16.839	17.112	64988	554161008
"Male and female"	"10yrs_2010_2019"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	3443	0
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"AllRaceEth"	6.542	0.014	6.514	6.569	227120	3187214095
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic White"	7.415	0.018	7.379	7.451	177777	2005299639
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Black"	4.146	0.033	4.081	4.211	16495	414264823
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	4.852	0.143	4.575	5.141	1231	26639437
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.764	0.046	3.674	3.856	6805	186849188
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Hispanic (All Races)"	5.226	0.037	5.154	5.298	23302	554161008
"Male and female"	"10yrs_2010_2019"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	1510	0
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"AllRaceEth"	14.105	0.021	14.064	14.146	471523	3187214095
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic White"	15.114	0.027	15.061	15.168	335484	2005299639
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Black"	8.897	0.048	8.802	8.992	35349	414264823
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	11.796	0.222	11.364	12.239	2976	26639437
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	15.259	0.090	15.083	15.436	29471	186849188
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Hispanic (All Races)"	13.453	0.056	13.343	13.563	62598	554161008
"Male and female"	"10yrs_2010_2019"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	5645	0
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"AllRaceEth"	2.665	0.009	2.648	2.684	86761	3187214095
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.897	0.012	2.873	2.921	59961	2005299639
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.714	0.026	2.663	2.766	11167	414264823
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.711	0.083	1.551	1.882	448	26639437
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.312	0.027	1.261	1.366	2509	186849188
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.391	0.024	2.345	2.438	11698	554161008
"Male and female"	"10yrs_2010_2019"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	978	0
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	19.301	0.023	19.255	19.347	700761	3187214095
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	20.186	0.028	20.131	20.241	545581	2005299639
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	14.487	0.063	14.363	14.612	55543	414264823
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	14.838	0.264	14.325	15.364	3473	26639437
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	13.180	0.089	13.007	13.356	23037	186849188
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	17.713	0.073	17.570	17.857	65189	554161008
"Male and female"	"10yrs_2010_2019"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	7938	0
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"AllRaceEth"	6.959	0.014	6.932	6.986	258545	3187214095
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Non-Hispanic White"	6.120	0.015	6.091	6.150	172451	2005299639
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Non-Hispanic Black"	14.156	0.064	14.031	14.282	52439	414264823
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.426	0.175	6.089	6.777	1492	26639437
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.942	0.049	3.847	4.039	6789	186849188
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Hispanic (All Races)"	6.775	0.046	6.685	6.867	23237	554161008
"Male and female"	"10yrs_2010_2019"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	2137	0
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"AllRaceEth"	14.413	0.020	14.373	14.453	514012	3187214095
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Non-Hispanic White"	15.211	0.025	15.162	15.260	399390	2005299639
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Non-Hispanic Black"	11.162	0.056	11.052	11.273	41975	414264823
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	11.470	0.228	11.028	11.925	2759	26639437
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	8.132	0.070	7.997	8.270	14212	186849188
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Hispanic (All Races)"	11.495	0.057	11.384	11.606	48358	554161008
"Male and female"	"10yrs_2010_2019"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	7318	0
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"AllRaceEth"	0.889	0.005	0.879	0.899	32191	3187214095
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Non-Hispanic White"	0.987	0.006	0.975	0.999	27560	2005299639
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Non-Hispanic Black"	0.451	0.012	0.429	0.475	1575	414264823
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.693	0.060	0.581	0.820	147	26639437
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.319	0.014	0.292	0.348	527	186849188
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Hispanic (All Races)"	0.697	0.015	0.667	0.727	2276	554161008
"Male and female"	"10yrs_2010_2019"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	106	0
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"AllRaceEth"	0.355	0.003	0.348	0.362	11484	3187214095
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.212	0.003	0.206	0.218	4814	2005299639
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.836	0.015	0.808	0.866	3341	414264823
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	0.303	0.038	0.234	0.386	69	26639437
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.162	0.010	0.143	0.181	298	186849188
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.599	0.013	0.575	0.625	2544	554161008
"Male and female"	"10yrs_2010_2019"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	418	0
"Male"	"1yr_2019"	"All Sites"	"AllRaceEth"	473.742	0.514	472.735	474.751	888905	160142831
"Male"	"1yr_2019"	"All Sites"	"Non-Hispanic White"	487.000	0.614	485.797	488.206	672168	98260319
"Male"	"1yr_2019"	"All Sites"	"Non-Hispanic Black"	507.900	1.731	504.513	511.304	95814	20599304
"Male"	"1yr_2019"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	381.126	5.726	369.985	392.513	4861	1334570
"Male"	"1yr_2019"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	284.291	1.776	280.820	287.794	26653	9933270
"Male"	"1yr_2019"	"All Sites"	"Hispanic (All Races)"	358.660	1.441	355.842	361.494	71057	30015368
"Male"	"1yr_2019"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	18352	0
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"AllRaceEth"	17.936	0.099	17.741	18.131	34290	160142831
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	20.099	0.125	19.854	20.347	27791	98260319
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	12.875	0.269	12.354	13.412	2516	20599304
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	14.236	1.055	12.244	16.465	196	1334570
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	11.171	0.343	10.508	11.864	1093	9933270
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	10.589	0.240	10.124	11.068	2203	30015368
"Male"	"1yr_2019"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	491	0
"Male"	"1yr_2019"	"Esophagus"	"AllRaceEth"	7.801	0.065	7.674	7.930	14920	160142831
"Male"	"1yr_2019"	"Esophagus"	"Non-Hispanic White"	8.723	0.081	8.565	8.882	12387	98260319
"Male"	"1yr_2019"	"Esophagus"	"Non-Hispanic Black"	5.754	0.185	5.398	6.127	1086	20599304
"Male"	"1yr_2019"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	7.280	0.791	5.812	9.001	93	1334570
"Male"	"1yr_2019"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	3.395	0.193	3.026	3.795	321	9933270
"Male"	"1yr_2019"	"Esophagus"	"Hispanic (All Races)"	4.961	0.173	4.627	5.310	930	30015368
"Male"	"1yr_2019"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	103	0
"Male"	"1yr_2019"	"Stomach"	"AllRaceEth"	8.070	0.068	7.938	8.204	14870	160142831
"Male"	"1yr_2019"	"Stomach"	"Non-Hispanic White"	6.821	0.073	6.680	6.965	9392	98260319
"Male"	"1yr_2019"	"Stomach"	"Non-Hispanic Black"	11.934	0.277	11.397	12.488	2083	20599304
"Male"	"1yr_2019"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	9.119	0.904	7.434	11.064	112	1334570
"Male"	"1yr_2019"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	11.537	0.363	10.837	12.270	1055	9933270
"Male"	"1yr_2019"	"Stomach"	"Hispanic (All Races)"	10.805	0.253	10.316	11.311	2083	30015368
"Male"	"1yr_2019"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	145	0
"Male"	"1yr_2019"	"Colon and Rectum"	"AllRaceEth"	41.553	0.155	41.250	41.858	75581	160142831
"Male"	"1yr_2019"	"Colon and Rectum"	"Non-Hispanic White"	41.346	0.184	40.985	41.709	54264	98260319
"Male"	"1yr_2019"	"Colon and Rectum"	"Non-Hispanic Black"	49.091	0.547	48.025	50.175	8950	20599304
"Male"	"1yr_2019"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	42.378	1.908	38.721	46.284	542	1334570
"Male"	"1yr_2019"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	33.217	0.602	32.048	34.417	3161	9933270
"Male"	"1yr_2019"	"Colon and Rectum"	"Hispanic (All Races)"	37.938	0.460	37.042	38.849	7761	30015368
"Male"	"1yr_2019"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	903	0
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	12.559	0.082	12.400	12.720	24843	160142831
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	10.602	0.087	10.431	10.774	15564	98260319
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	15.791	0.291	15.227	16.372	3242	20599304
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	19.544	1.249	17.172	22.156	268	1334570
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	17.854	0.442	16.998	18.741	1702	9933270
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	19.455	0.330	18.813	20.112	3919	30015368
"Male"	"1yr_2019"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	148	0
"Male"	"1yr_2019"	"Pancreas"	"AllRaceEth"	15.005	0.092	14.826	15.185	28043	160142831
"Male"	"1yr_2019"	"Pancreas"	"Non-Hispanic White"	15.219	0.107	15.009	15.430	21291	98260319
"Male"	"1yr_2019"	"Pancreas"	"Non-Hispanic Black"	17.323	0.326	16.690	17.974	3156	20599304
"Male"	"1yr_2019"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	11.160	0.955	9.367	13.198	149	1334570
"Male"	"1yr_2019"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	10.434	0.348	9.764	11.137	938	9933270
"Male"	"1yr_2019"	"Pancreas"	"Hispanic (All Races)"	12.636	0.278	12.096	13.192	2336	30015368
"Male"	"1yr_2019"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	173	0
"Male"	"1yr_2019"	"Larynx"	"AllRaceEth"	4.911	0.051	4.811	5.012	9620	160142831
"Male"	"1yr_2019"	"Larynx"	"Non-Hispanic White"	4.962	0.060	4.844	5.082	7160	98260319
"Male"	"1yr_2019"	"Larynx"	"Non-Hispanic Black"	7.014	0.201	6.625	7.420	1353	20599304
"Male"	"1yr_2019"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	4.788	0.621	3.649	6.173	64	1334570
"Male"	"1yr_2019"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	1.920	0.147	1.643	2.230	178	9933270
"Male"	"1yr_2019"	"Larynx"	"Hispanic (All Races)"	4.118	0.158	3.814	4.438	767	30015368
"Male"	"1yr_2019"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	98	0
"Male"	"1yr_2019"	"Lung and Bronchus"	"AllRaceEth"	59.208	0.181	58.854	59.563	112003	160142831
"Male"	"1yr_2019"	"Lung and Bronchus"	"Non-Hispanic White"	62.320	0.213	61.904	62.739	89282	98260319
"Male"	"1yr_2019"	"Lung and Bronchus"	"Non-Hispanic Black"	68.682	0.658	67.398	69.982	12259	20599304
"Male"	"1yr_2019"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	55.873	2.245	51.558	60.443	687	1334570
"Male"	"1yr_2019"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	39.639	0.675	38.327	40.983	3595	9933270
"Male"	"1yr_2019"	"Lung and Bronchus"	"Hispanic (All Races)"	33.060	0.468	32.149	33.988	5553	30015368
"Male"	"1yr_2019"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	627	0
"Male"	"1yr_2019"	"Melanoma of the Skin"	"AllRaceEth"	28.683	0.129	28.432	28.937	52001	160142831
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Non-Hispanic White"	36.084	0.171	35.748	36.422	47720	98260319
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Non-Hispanic Black"	1.033	0.084	0.875	1.210	168	20599304
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	8.116	0.855	6.527	9.966	98	1334570
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.231	0.117	1.011	1.483	114	9933270
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.657	0.166	4.339	4.992	909	30015368
"Male"	"1yr_2019"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	2992	0
"Male"	"1yr_2019"	"Breast"	"AllRaceEth"	1.287	0.027	1.235	1.341	2362	160142831
"Male"	"1yr_2019"	"Breast"	"Non-Hispanic White"	1.318	0.032	1.256	1.383	1792	98260319
"Male"	"1yr_2019"	"Breast"	"Non-Hispanic Black"	1.876	0.110	1.668	2.103	326	20599304
"Male"	"1yr_2019"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	0.648	0.085	0.493	0.836	61	9933270
"Male"	"1yr_2019"	"Breast"	"Hispanic (All Races)"	0.818	0.070	0.686	0.966	154	30015368
"Male"	"1yr_2019"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	23	0
"Male"	"1yr_2019"	"Cervix Uteri"	"AllRaceEth"	 	 	 	 	 	160142831
"Male"	"1yr_2019"	"Cervix Uteri"	"Non-Hispanic White"	 	 	 	 	 	98260319
"Male"	"1yr_2019"	"Cervix Uteri"	"Non-Hispanic Black"	 	 	 	 	 	20599304
"Male"	"1yr_2019"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	1334570
"Male"	"1yr_2019"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	9933270
"Male"	"1yr_2019"	"Cervix Uteri"	"Hispanic (All Races)"	 	 	 	 	 	30015368
